"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"-1","GO:0050773","regulation of dendrite development","16/408","159/14231",1.34112763044336e-05,0.00269093314555429,0.00245721155323957,"Mef2c/Kalrn/Pacsin1/Akap5/Lzts1/Bcl11a/Lzts3/Palm/Ppp3ca/Itpka/Arc/Nsmf/Plk2/Asap1/Numb/Cdk5r1",16,"BP"
"-1","GO:0032590","dendrite membrane","6/411","31/14388",0.000210314893032263,0.00288552033240265,0.00242636971329853,"Akap5/Atp2b1/Palm/Kcnb1/Thy1/Lamp5",6,"CC"
"1","GO:0044062","regulation of excretion","7/458","26/14231",1.32077682179614e-05,0.00301219663920882,0.00259115558065532,"Oxt/Avp/Agt/Ptger4/Avpr1a/Ednrb/Anpep",7,"BP"
"1","GO:0021536","diencephalon development","10/458","58/14231",1.41043919875234e-05,0.00302746625661606,0.0026042908301421,"Otp/Slc6a3/Pitx2/Foxb1/Nkx2-1/Ghrh/Sema5a/Hap1/Tcf7l2/Smo",10,"BP"
"1","GO:0030900","forebrain development","26/458","321/14231",1.54695803937415e-05,0.0031360277142646,0.00269767770375071,"Otp/Lmx1a/Cckar/Lhx1/Slc6a3/Prox1/Pitx2/Fezf1/Foxb1/Uncx/Lhx5/Adgrg1/Nkx2-1/Mfsd2a/Tbx3/Ghrh/Sema5a/Sall3/Hap1/Tcf7l2/Fat4/Plxna3/Smo/Lrp2/Pgap1/Rpgrip1l",26,"BP"
"-1","GO:0042391","regulation of membrane potential","25/408","341/14231",1.74093893201373e-05,0.00316725259537819,0.00289216017211315,"Mef2c/Kcnh3/Kcnip2/Prkce/Grin2a/Kcnk1/Ptpn3/Parp1/Cacnb4/Ppa2/Scn1b/Fgf12/Kcnh7/Ptk2b/Atp1a3/Kcna1/Ppp3ca/Drd1/Kcnj11/Kcnb1/Atp2a2/Cx3cl1/Scn4b/Neto1/Atxn1",25,"BP"
"-1","GO:0007612","learning","15/408","145/14231",1.78907087028752e-05,0.00316725259537819,0.00289216017211315,"Kalrn/Grin2a/Meis2/Amph/Slc24a2/Neurod2/Rin1/Atp1a3/Drd1/Synpo/Nptx2/Tbr1/Ptgs2/Neto1/Atxn1",15,"BP"
"-1","GO:0044057","regulation of system process","28/408","408/14231",1.85708155694998e-05,0.00316725259537819,0.00289216017211315,"Mef2c/Chrm1/Mlip/Mgll/Grin2a/Tshz3/Thra/Parp1/Scn1b/Fgf12/Mef2a/Cmya5/Tmem65/Chrm3/Kcna1/Cckbr/Ppp3ca/Drd1/Smad3/Camk2g/Thrb/Atp2a2/Nr4a3/Cx3cl1/Scn4b/Ptgs2/Nr1h2/Rab11fip3",28,"BP"
"-1","GO:0022843","voltage-gated cation channel activity","13/413","115/14184",2.95989322022386e-05,0.00319833696743778,0.00281645411712712,"Kcnh3/Kcnip2/Grin2a/Kcnab2/Kcnk1/Cacnb4/Kcnv1/Kcnh7/Kcns1/Kcna1/Kcnj4/Kcnj11/Kcnb1",13,"MF"
"-1","GO:0035254","glutamate receptor binding","9/413","56/14184",3.10518152178425e-05,0.00319833696743778,0.00281645411712712,"Homer1/Grin2a/Calm3/Atp2b2/Akap5/Dlg3/Camk2a/Nsf/Neto1",9,"MF"
"1","GO:0008589","regulation of smoothened signaling pathway","11/458","72/14231",1.7482542063573e-05,0.00335235281000108,0.00288376514962231,"Foxa1/Ptch1/Gpr37l1/Zic1/Gpc3/Sall3/Sfrp1/Stk36/Smo/Serpine2/Rpgrip1l",11,"BP"
"1","GO:0055078","sodium ion homeostasis","8/458","37/14231",1.83740904905513e-05,0.00335235281000108,0.00288376514962231,"Oxt/Avp/Agt/Ptger4/Avpr1a/Scn7a/Ednrb/Anpep",8,"BP"
"-1","GO:0031252","cell leading edge","22/411","335/14388",0.000259137433983982,0.00341862076371176,0.00287464198022717,"Dgkz/Pacsin1/Akap5/Amph/Jcad/Sh2b1/Atp2b1/Iqgap2/Ptk2b/Palm/Gas7/Plekhg5/Kcnj11/Carmil2/Kcnb1/Inpp5j/Wasf1/Thy1/Lmo4/Ablim1/Lamp5/Synj2",22,"CC"
"-1","GO:0060292","long term synaptic depression","7/408","31/14231",2.19158685744355e-05,0.00355976322416188,0.00325057920359673,"Mgll/Slc24a2/Ptk2b/Drd1/Kcnb1/Abhd6/Plk2",7,"BP"
"-1","GO:0010959","regulation of metal ion transport","24/408","327/14231",2.51827872046095e-05,0.00360044574303916,0.00328772823331725,"Kcnip2/Prkce/Homer1/Nos1ap/Plcb1/Atp2b2/Akap5/Kcnab2/Itpr1/Ptpn3/Cacnb4/Scn1b/Fgf12/Ptk2b/Ppp2ca/Kcns1/Kcna1/Camk2a/Drd1/Sestd1/Thy1/Scn4b/Ptgs2/Neto1",24,"BP"
"-1","GO:0007613","memory","13/408","115/14231",2.5196932086816e-05,0.00360044574303916,0.00328772823331725,"Adcy1/Kalrn/Grin2a/Plcb1/Slc24a2/Rin1/Atp1a3/Ccnd2/Drd1/Camk4/Plk2/Ptgs2/Neto1",13,"BP"
"-1","GO:0071248","cellular response to metal ion","12/408","99/14231",2.55081389530595e-05,0.00360044574303916,0.00328772823331725,"Mef2c/Syt1/Grin2a/Neurod2/Mef2a/Kcna1/Mapk8/Jund/Tigar/Cpne6/Nptx1/Fos",12,"BP"
"-1","GO:0061564","axon development","28/408","416/14231",2.63884912272e-05,0.00360044574303916,0.00328772823331725,"Mgll/Bcl11b/Adcy1/Kalrn/Sema7a/Rab3a/Foxg1/Pip5k1c/Bcl11a/Scn1b/Plppr4/Efnb2/Ttl/Rnf165/Bhlhe22/Nrn1/Dclk1/Chn1/Olfm1/Numb/Flrt2/Tbr1/Nr4a3/Thy1/Ablim1/Cdk5r1/Epha7/Nptx1",28,"BP"
"-1","GO:0008306","associative learning","11/408","85/14231",2.98147681117995e-05,0.00391146823189801,0.00357173679525566,"Grin2a/Meis2/Neurod2/Rin1/Atp1a3/Drd1/Synpo/Nptx2/Tbr1/Neto1/Atxn1",11,"BP"
"-1","GO:0010035","response to inorganic substance","24/408","332/14231",3.22016808321578e-05,0.0040681456784626,0.00371480598761618,"Mef2c/Syt1/Slc30a3/Homer1/Grin2a/Plcb1/Parp1/Neurod2/Mef2a/Ptk2b/Map3k5/Kcna1/Ppp3ca/Mapk8/Net1/Slc30a2/Foxo3/Jund/Tigar/Nr4a3/Cpne6/Nptx1/Fos/Pgam2",24,"BP"
"1","GO:0015837","amine transport","12/458","88/14231",2.38827203873425e-05,0.0041499069854006,0.00356983820526593,"Oxt/Avp/Agt/Oprk1/Ddc/Ghsr/Avpr1a/Th/P2ry1/Slc18a2/Sncg/Gck",12,"BP"
"1","GO:0003351","epithelial cilium movement","6/458","20/14231",2.83817670065365e-05,0.0045028290350805,0.00387342925462205,"Spef2/Spag17/Ccdc40/Dnah1/Stk36/Dyx1c1",6,"BP"
"1","GO:0007620","copulation","6/458","20/14231",2.83817670065365e-05,0.0045028290350805,0.00387342925462205,"Oxt/Avp/Avpr1a/P2ry1/Ednrb/Serpine2",6,"BP"
"1","GO:0098552","side of membrane","28/461","371/14388",2.48441554313852e-05,0.00477007784282597,0.00428888577973387,"Dlk1/Apoe/Msn/Itgb6/Th/Esyt3/Ly75/Cd274/Itga3/H2-Ab1/Gfap/Antxr1/Vcam1/H2-K1/Kcnj5/Glra1/Ly6c1/Cd24a/Itgb1/Plet1/Il7r/Gna13/P4hb/Cd83/Lrp2/Serpine2/Nucb1/Anpep",28,"CC"
"1","GO:0007218","neuropeptide signaling pathway","10/458","64/14231",3.44581297134963e-05,0.0049790452428063,0.00428308055964818,"Hcrt/Pmch/Gal/Oprk1/Pdyn/Glp1r/Npvf/Glra1/Ecel1/Adcyap1",10,"BP"
"1","GO:0035815","positive regulation of renal sodium excretion","5/458","13/14231",3.51011335781825e-05,0.0049790452428063,0.00428308055964818,"Oxt/Agt/Ptger4/Avpr1a/Ednrb",5,"BP"
"1","GO:0009798","axis specification","11/458","78/14231",3.78298697768611e-05,0.0049790452428063,0.00428308055964818,"Lhx1/Pitx2/Ahi1/Ptch1/Tbx3/Epb41l5/Gpc3/Sfrp1/Smo/Fzd5/Pgap1",11,"BP"
"1","GO:0001655","urogenital system development","23/458","280/14231",3.8352589020513e-05,0.0049790452428063,0.00428308055964818,"Lhx1/Agt/Ahi1/Prlr/Foxb1/Sim1/Foxa1/Ptch1/Serpinf1/Esr2/Angpt1/Itga3/Heyl/Fgf1/Gpc3/Sfrp1/Irx2/Rdh10/Fat4/Plce1/Smo/Smad5/Rpgrip1l",23,"BP"
"1","GO:0051969","regulation of transmission of nerve impulse","6/458","21/14231",3.86605063091511e-05,0.0049790452428063,0.00428308055964818,"Hcrt/Avp/Agt/Ghsr/Avpr1a/Glra1",6,"BP"
"1","GO:0003341","cilium movement","10/458","65/14231",3.95703787452405e-05,0.0049790452428063,0.00428308055964818,"Dnah8/Hydin/Spef2/Spag17/Cfap54/Ccdc40/Dnah1/Stk36/Dyx1c1/Dnah7b",10,"BP"
"-1","GO:0022604","regulation of cell morphogenesis","28/408","429/14231",4.56240022596182e-05,0.00553025687667535,0.00504992519498291,"Syt1/Mgll/Kalrn/Sema7a/Akap5/Lzts1/Csnk1e/Bcl11a/Lzts3/Ptk2b/Palm/Gas7/Ppp3ca/Itpka/Net1/Ttl/Fmnl1/Arc/Nsmf/Arhgap15/Chn1/Olfm1/Numb/Tbr1/Thy1/Cdk5r1/Cpne6/Epha7",28,"BP"
"-1","GO:0010038","response to metal ion","17/408","195/14231",4.70177219066506e-05,0.00553025687667535,0.00504992519498291,"Mef2c/Syt1/Slc30a3/Homer1/Grin2a/Neurod2/Mef2a/Kcna1/Ppp3ca/Mapk8/Slc30a2/Jund/Tigar/Cpne6/Nptx1/Fos/Pgam2",17,"BP"
"1","GO:0007605","sensory perception of sound","13/458","109/14231",4.70511111009981e-05,0.00558780063508063,0.00480674488866754,"Gjb6/Tmie/Lhfpl5/Slitrk6/Usp53/Gjb2/Adgrv1/Mbp/Tspear/Lrig1/Lrp2/Pgap1/Tprn",13,"BP"
"1","GO:0050878","regulation of body fluid levels","21/458","246/14231",4.74710385550835e-05,0.00558780063508063,0.00480674488866754,"Oxt/Avp/Cckar/Apoe/Slc6a3/Prlr/Foxb1/Oprk1/Ptger4/Scd1/P2ry1/Copa/F3/Papss2/Fam46a/Ednrb/Nbeal2/Slc7a11/Tln1/Gna13/Serpine2",21,"BP"
"1","GO:0048598","embryonic morphogenesis","33/458","490/14231",5.22267806002363e-05,0.00587835885820423,0.00505668924872424,"Tead1/Lhx1/Prox1/Pitx2/Ahi1/Gjb6/Ptch1/Igf2/Tmie/Th/Vtn/Lhfpl5/Slitrk6/Lmx1b/Tbx3/Epb41l5/Ccdc40/Vcam1/Gpc3/Sfrp1/Cecr2/Tcf7l2/Irx2/Rdh10/Mbp/Lrig1/Plpp3/Smo/Plxnb2/Hipk2/Fzd5/Lrp2/Rpgrip1l",33,"BP"
"1","GO:0043084","penile erection","5/458","14/14231",5.31613708744148e-05,0.00587835885820423,0.00505668924872424,"Oxt/Avp/Avpr1a/P2ry1/Ednrb",5,"BP"
"1","GO:0098801","regulation of renal system process","7/458","32/14231",5.71716416023571e-05,0.00601163382726272,0.00517133521019383,"Oxt/Avp/Agt/Ptger4/Avpr1a/Ednrb/Anpep",7,"BP"
"1","GO:0044057","regulation of system process","29/458","408/14231",5.76616015221143e-05,0.00601163382726272,0.00517133521019383,"Hcrt/Oxt/Avp/Tead1/Pmch/Agt/Gal/Oprk1/Ghsr/Scn5a/Ptger4/Kcnj10/Cd38/Irx5/Avpr1a/Gaa/Th/Glp1r/Npvf/Kcnd3/Tnnt3/Dock5/Ednrb/Kcnj5/Glra1/Cald1/Dsp/Anpep/Rab11fip1",29,"BP"
"-1","GO:0030672","synaptic vesicle membrane","8/411","65/14388",0.000502835637263431,0.00615973655647703,0.00517958513572106,"Syt1/Slc30a3/Rab3a/Calm3/Rab3b/Rph3a/Slc2a3/Snap47",8,"CC"
"-1","GO:0099501","exocytic vesicle membrane","8/411","65/14388",0.000502835637263431,0.00615973655647703,0.00517958513572106,"Syt1/Slc30a3/Rab3a/Calm3/Rab3b/Rph3a/Slc2a3/Snap47",8,"CC"
"1","GO:0061138","morphogenesis of a branching epithelium","17/458","178/14231",6.23757096462889e-05,0.0063224712360919,0.00543872415687817,"Lhx1/Agt/Prox1/Pitx2/Foxa1/Ptch1/Angpt1/Tbx3/Fgf1/Sema5a/Gpc3/Sfrp1/Rdh10/Fat4/Smo/Gna13/Fzd5",17,"BP"
"-1","GO:0046873","metal ion transmembrane transporter activity","24/413","344/14184",7.22604612106493e-05,0.00637072472236215,0.00561005736920666,"Kcnh3/Kcnip2/Slc30a3/Grin2a/Atp2b2/Kcnab2/Kcnk1/Itpr1/Slc24a2/Cacnb4/Scn1b/Kcnv1/Atp2b1/Kcnh7/Kcns1/Atp1a3/Kcna1/Kcnj4/Kcnj11/Slc30a2/Kcnb1/Atp2a2/Slc6a17/Scn4b",24,"MF"
"-1","GO:0004683","calmodulin-dependent protein kinase activity","6/413","26/14184",8.24689284448175e-05,0.00637072472236215,0.00561005736920666,"Camkk2/Ptk2b/Itpka/Camk2a/Camk2g/Camk4",6,"MF"
"1","GO:0007188","adenylate cyclase-modulating G-protein coupled receptor signaling pathway","13/458","113/14231",6.87582595622952e-05,0.00668597187141685,0.00575141513047988,"Calcr/Sstr5/Oprk1/Ptger4/P2ry1/Gpr37l1/Glp1r/Ghrh/Gpr101/Chrm5/Gna13/Adcyap1/Rxfp3",13,"BP"
"1","GO:0023061","signal release","27/458","371/14231",6.96264541282105e-05,0.00668597187141685,0.00575141513047988,"Hcrt/Cckar/Agt/Gal/Sstr5/Oprk1/Ghsr/Ptger4/Cd38/Sytl4/Ucp2/P2ry1/Glp1r/Cpt1a/Npvf/Tbx3/Ghrh/Slc18a2/Unc13b/Sfrp1/Tcf7l2/Sncg/Adcyap1/Mtnr1a/Lrp2/Gck/Rab11fip1",27,"BP"
"-1","GO:0060291","long-term synaptic potentiation","10/408","76/14231",5.92419328774476e-05,0.00673580776816579,0.0061507676976971,"Kalrn/Grin2a/Rab3a/Tshz3/Slc24a2/Ptk2b/Drd1/Arc/Plk2/Snap47",10,"BP"
"-1","GO:0022836","gated channel activity","19/413","245/14184",0.000103818058978422,0.00712884004985166,0.00627765339085899,"Kcnh3/Kcnip2/Grin2a/Kcnab2/Gabrd/Kcnk1/Itpr1/Cacnb4/Scn1b/Kcnv1/Kcnh7/Ptk2b/Kcns1/Kcna1/Kcnj4/Kcnj11/Kcnb1/Gabra4/Scn4b",19,"MF"
"-1","GO:0015079","potassium ion transmembrane transporter activity","13/413","131/14184",0.000115583890931582,0.00714308445957175,0.00629019701175029,"Kcnh3/Kcnip2/Kcnab2/Kcnk1/Slc24a2/Kcnv1/Kcnh7/Kcns1/Atp1a3/Kcna1/Kcnj4/Kcnj11/Kcnb1",13,"MF"
"1","GO:1902475","L-alpha-amino acid transmembrane transport","5/458","15/14231",7.76400617799135e-05,0.00721976446691225,0.00621059486819239,"Agt/Kcnj10/Slc7a3/Slc7a11/Slc7a2",5,"BP"
"1","GO:0010632","regulation of epithelial cell migration","16/458","164/14231",7.91423893331023e-05,0.00721976446691225,0.00621059486819239,"Agt/Apoe/Prox1/Epb41l4b/Serpinf1/Sparc/Cd63/Angpt1/Itga3/Epb41l5/Fgf1/Sema5a/Dock5/Meox2/Plpp3/Dock1",16,"BP"
"-1","GO:0043198","dendritic shaft","8/411","67/14388",0.000618352254680439,0.00731361459846174,0.00614985545489801,"Homer1/Akap5/Lzts1/Dlg3/Drd1/Inpp5j/Nsf/Hspa8",8,"CC"
"1","GO:0050954","sensory perception of mechanical stimulus","14/458","131/14231",8.24170815942094e-05,0.00733512026188464,0.00630982637519724,"Gjb6/Tmie/Lhfpl5/Slitrk6/Usp53/Gjb2/Adgrv1/Mbp/Tspear/Lrig1/Lrp2/Pgap1/Serpine2/Tprn",14,"BP"
"-1","GO:0032589","neuron projection membrane","7/411","52/14388",0.000650418970658952,0.00743645689786735,0.00625315080563343,"Akap5/Atp2b1/Palm/Kcnj11/Kcnb1/Thy1/Lamp5",7,"CC"
"1","GO:0072006","nephron development","13/458","116/14231",9.02985070846443e-05,0.00784522029409207,0.00674862526632605,"Lhx1/Agt/Ahi1/Ptch1/Angpt1/Itga3/Heyl/Fgf1/Gpc3/Irx2/Fat4/Plce1/Smo",13,"BP"
"1","GO:0015108","chloride transmembrane transporter activity","9/460","63/14184",0.000183274763014325,0.00793720704438963,0.00700450916135721,"Gabrq/Gabrb1/Slc4a1/Gabra2/Chrm5/Clcn5/Glra1/Ttyh2/Slc1a4",9,"MF"
"1","GO:0048732","gland development","25/458","337/14231",9.49978309152725e-05,0.00806156011650766,0.00693472538040006,"Otp/Slc6a3/Prox1/Pitx2/Prlr/Foxb1/Onecut2/Bsx/Foxa1/Ptch1/Msn/Serpinf1/Igf2/Scd1/Esr2/Vtn/Nkx2-1/Tbx3/Ghrh/Ccdc40/Sfrp1/Tcf7l2/Smo/Serpine2/Rpgrip1l",25,"BP"
"1","GO:0005254","chloride channel activity","8/460","51/14184",0.000215153303781306,0.00865223643063396,0.00763551574321629,"Gabrq/Gabrb1/Gabra2/Chrm5/Clcn5/Glra1/Ttyh2/Slc1a4",8,"MF"
"1","GO:0040018","positive regulation of multicellular organism growth","7/458","35/14231",0.000105074213451487,0.00871399556555624,0.00749596422278308,"Agt/Slc6a3/Ghr/Ghsr/Igf2/Ghrh/Smo",7,"BP"
"1","GO:0007204","positive regulation of cytosolic calcium ion concentration","19/458","223/14231",0.000110777778576435,0.00898284697834245,0.00772723592315622,"Hcrt/Oxt/Avp/Cckar/Calcr/Pmch/Agt/Cd38/Avpr1a/P2ry1/Glp1r/Ghrh/Hap1/Ednrb/Cd24a/Gna13/Adcyap1/Rxfp3/Gck",19,"BP"
"-1","GO:1901214","regulation of neuron death","22/408","308/14231",8.17042055252835e-05,0.00899009822731426,0.00820926126143681,"Mef2c/Nos1ap/Itpr1/Parp1/Ppp2r2b/Oxr1/Efnb2/Ptk2b/Map3k5/Mapk8/Agap2/Kcnb1/Sncb/Nsmf/Foxo3/Fbxw7/Tigar/Nr4a3/Egln3/Cdk5r1/Epha7/Fos",22,"BP"
"-1","GO:0006813","potassium ion transport","16/408","185/14231",8.59817548809931e-05,0.00916511768434586,0.00836907936489666,"Kcnh3/Kcnip2/Akap5/Kcnab2/Kcnk1/Kcnv1/Kcnh7/Ptk2b/Kcns1/Atp1a3/Kcna1/Kcnj4/Kcnj11/Kcnb1/Nsf/Neto1",16,"BP"
"1","GO:2000179","positive regulation of neural precursor cell proliferation","9/458","60/14231",0.00011772657778635,0.00933690772043393,0.00803180649993047,"Otp/Lhx1/Prox1/Lhx5/Adgrg1/Gpr37l1/Smo/Gng5/Lrp2",9,"BP"
"1","GO:0042063","gliogenesis","21/458","263/14231",0.000123695594481219,0.00933690772043393,0.00803180649993047,"Agt/Kcnj10/Vim/Adgrg1/Cers2/Vtn/P2ry1/Gpr37l1/Zcchc24/Ndn/Nkx2-1/Gfap/Qk/Tspan2/Tcf7l2/Plpp3/Smo/Adcyap1/S100a8/Lrp2/Serpine2",21,"BP"
"1","GO:0010634","positive regulation of epithelial cell migration","12/458","104/14231",0.000126355889741567,0.00933690772043393,0.00803180649993047,"Agt/Prox1/Epb41l4b/Sparc/Angpt1/Itga3/Epb41l5/Fgf1/Sema5a/Dock5/Plpp3/Dock1",12,"BP"
"1","GO:0007224","smoothened signaling pathway","13/458","120/14231",0.000127937896964017,0.00933690772043393,0.00803180649993047,"Foxa1/Ptch1/Dzip1/Gpr37l1/Zic1/Gpc3/Sall3/Sfrp1/Stk36/Smo/Hipk2/Serpine2/Rpgrip1l",13,"BP"
"1","GO:0072073","kidney epithelium development","13/458","120/14231",0.000127937896964017,0.00933690772043393,0.00803180649993047,"Lhx1/Agt/Ahi1/Sim1/Ptch1/Heyl/Fgf1/Gpc3/Sfrp1/Irx2/Fat4/Smo/Smad5",13,"BP"
"-1","GO:0031256","leading edge membrane","11/411","124/14388",0.000847689108930344,0.00937926981816478,0.00788681887425855,"Pacsin1/Akap5/Amph/Jcad/Atp2b1/Palm/Kcnj11/Kcnb1/Thy1/Lamp5/Synj2",11,"CC"
"1","GO:0015267","channel activity","24/460","338/14184",0.000282473402172245,0.00939963489241613,0.00829508772407294,"Gabrq/Cngb1/Scn5a/Scn9a/Kcnj10/Kcnn3/Gabrb1/Scn7a/Kcnj16/Kcnd3/Gabra2/Trpm3/Hcn3/Slc14a1/Cacng4/Gjb2/Chrm5/Scn3a/Clcn5/Kcnj5/Glra1/Ttyh2/Grid2/Slc1a4",24,"MF"
"1","GO:0022803","passive transmembrane transporter activity","24/460","338/14184",0.000282473402172245,0.00939963489241613,0.00829508772407294,"Gabrq/Cngb1/Scn5a/Scn9a/Kcnj10/Kcnn3/Gabrb1/Scn7a/Kcnj16/Kcnd3/Gabra2/Trpm3/Hcn3/Slc14a1/Cacng4/Gjb2/Chrm5/Scn3a/Clcn5/Kcnj5/Glra1/Ttyh2/Grid2/Slc1a4",24,"MF"
"1","GO:0022838","substrate-specific channel activity","23/460","318/14184",0.000289473096997728,0.00939963489241613,0.00829508772407294,"Gabrq/Cngb1/Scn5a/Scn9a/Kcnj10/Kcnn3/Gabrb1/Scn7a/Kcnj16/Kcnd3/Gabra2/Trpm3/Hcn3/Slc14a1/Cacng4/Chrm5/Scn3a/Clcn5/Kcnj5/Glra1/Ttyh2/Grid2/Slc1a4",23,"MF"
"1","GO:0099095","ligand-gated anion channel activity","4/460","11/14184",0.00030052118661366,0.00939963489241613,0.00829508772407294,"Gabrb1/Gabra2/Chrm5/Glra1",4,"MF"
"1","GO:0030902","hindbrain development","14/458","137/14231",0.000133769399343223,0.00957106937653763,0.00823323733418968,"Lmx1a/Lhx1/Prox1/Ahi1/Lhx5/Gpr37l1/Lmx1b/Klhl1/Hap1/Itgb1/Smo/Grid2/Serpine2/Rpgrip1l",14,"BP"
